umdm,umam,type,base,ext,status,source
umd_691225,umd_691226,video,scpa-054834-0001,.mp4,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-054834-0001.mov
umd_691227,umd_691228,video,scpa-054835-0001,.mp4,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-054835-0001.mov
umd_691412,umd_691413,video,scpa-044450-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044450-0001.mov
umd_691414,umd_691415,video,scpa-044451-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044451-0001.mov
umd_691416,umd_691417,video,scpa-044452-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044452-0001.mov
umd_691418,umd_691419,video,scpa-044453-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044453-0001.mov
umd_691420,umd_691421,video,scpa-044454-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044454-0001.mov
umd_691422,umd_691423,video,scpa-044455-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044455-0001.mov
umd_691424,umd_691425,video,scpa-044456-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044456-0001.mov
umd_691426,umd_691427,video,scpa-044457-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044457-0001.mov
umd_691428,umd_691429,video,scpa-044458-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044458-0001.mov
umd_691430,umd_691431,video,scpa-044459-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044459-0001.mov
umd_691432,umd_691433,video,scpa-044460-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044460-0001.mov
umd_691434,umd_691435,video,scpa-044461-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044461-0001.mov
umd_691436,umd_691437,video,scpa-044462-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044462-0001.mov
umd_691438,umd_691439,video,scpa-044463-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044463-0001.mov
umd_691440,umd_691441,video,scpa-044464-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044464-0001.mov
umd_691442,umd_691443,video,scpa-044465-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044465-0001.mov
umd_691444,umd_691445,video,scpa-044466-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044466-0001.mov
umd_691446,umd_691447,video,scpa-044467-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044467-0001.mov
umd_691448,umd_691449,video,scpa-044468-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044468-0001.mov
umd_691450,umd_691451,video,scpa-044469-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044469-0001.mov
umd_691452,umd_691453,video,scpa-044470-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044470-0001.mov
umd_691454,umd_691455,video,scpa-044471-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044471-0001.mov
umd_691456,umd_691457,video,scpa-044472-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044472-0001.mov
umd_691458,umd_691459,video,scpa-044473-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044473-0001.mov
umd_691460,umd_691461,video,scpa-044474-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044474-0001.mov
umd_691462,umd_691463,video,scpa-044475-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044475-0001.mov
umd_691464,umd_691465,video,scpa-044476-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044476-0001.mov
umd_691466,umd_691467,video,scpa-044477-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044477-0001.mov
umd_691468,umd_691469,video,scpa-044478-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044478-0001.mov
umd_691470,umd_691471,video,scpa-044479-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044479-0001.mov
umd_691472,umd_691473,video,scpa-044480-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044480-0001.mov
umd_691474,umd_691475,video,scpa-044481-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044481-0001.mov
umd_691476,umd_691477,video,scpa-044482-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044482-0001.mov
umd_691478,umd_691479,video,scpa-044483-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044483-0001.mov
umd_691480,umd_691481,video,scpa-044484-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044484-0001.mov
umd_691482,umd_691483,video,scpa-044485-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044485-0001.mov
umd_691484,umd_691485,video,scpa-044486-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044486-0001.mov
umd_691486,umd_691487,video,scpa-044487-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044487-0001.mov
umd_691488,umd_691489,video,scpa-044488-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044488-0001.mov
umd_691490,umd_691491,video,scpa-044489-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044489-0001.mov
umd_691492,umd_691493,video,scpa-044490-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044490-0001.mov
umd_691494,umd_691495,video,scpa-044491-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044491-0001.mov
umd_691496,umd_691497,video,scpa-044492-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044492-0001.mov
umd_691498,umd_691499,video,scpa-044493-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044493-0001.mov
umd_691500,umd_691501,video,scpa-044494-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044494-0001.mov
umd_691502,umd_691503,video,scpa-044495-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044495-0001.mov
umd_691504,umd_691505,video,scpa-044496-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044496-0001.mov
umd_691506,umd_691507,video,scpa-044497-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044497-0001.mov
umd_691508,umd_691509,video,scpa-044498-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044498-0001.mov
umd_691510,umd_691511,video,scpa-044499-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044499-0001.mov
umd_691512,umd_691513,video,scpa-044500-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044500-0001.mov
umd_691514,umd_691515,video,scpa-044501-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044501-0001.mov
umd_691516,umd_691517,video,scpa-044502-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044502-0001.mov
umd_691518,umd_691519,video,scpa-044503-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044503-0001.mov
umd_691520,umd_691521,video,scpa-044504-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044504-0001.mov
umd_691522,umd_691523,video,scpa-044505-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044505-0001.mov
umd_691524,umd_691525,video,scpa-044506-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044506-0001.mov
umd_691526,umd_691527,video,scpa-044507-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044507-0001.mov
umd_691528,umd_691529,video,scpa-044508-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044508-0001.mov
umd_691530,umd_691531,video,scpa-044509-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044509-0001.mov
umd_691532,umd_691533,video,scpa-044510-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044510-0001.mov
umd_691534,umd_691535,video,scpa-044511-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044511-0001.mov
umd_691536,umd_691537,video,scpa-044512-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044512-0001.mov
umd_691538,umd_691539,video,scpa-044513-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044513-0001.mov
umd_691540,umd_691541,video,scpa-044514-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044514-0001.mov
umd_691542,umd_691543,video,scpa-044515-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044515-0001.mov
umd_691544,umd_691545,video,scpa-044516-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044516-0001.mov
umd_691546,umd_691547,video,scpa-044517-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044517-0001.mov
umd_691548,umd_691549,video,scpa-044518-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044518-0001.mov
umd_691550,umd_691551,video,scpa-044519-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044519-0001.mov
umd_691552,umd_691553,video,scpa-044520-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044520-0001.mov
umd_691554,umd_691555,video,scpa-044521-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044521-0001.mov
umd_691556,umd_691557,video,scpa-044548-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044548-0001.mov
umd_691558,umd_691559,video,scpa-044549-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044549-0001.mov
umd_691560,umd_691561,video,scpa-044550-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044550-0001.mov
umd_691562,umd_691563,video,scpa-044551-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044551-0001.mov
umd_691564,umd_691565,video,scpa-044552-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044552-0001.mov
umd_691566,umd_691567,video,scpa-044553-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044553-0001.mov
umd_691568,umd_691569,video,scpa-044554-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044554-0001.mov
umd_691570,umd_691571,video,scpa-044555-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044555-0001.mov
umd_691572,umd_691573,video,scpa-044556-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044556-0001.mov
umd_691574,umd_691575,video,scpa-044557-0001,.mp4,todo,DCR_Projects_Archive066 - Date 6142016/13827/Preservation Master/scpa-044557-0001.mov
umd_691668,umd_691670,audio,scpa-056099-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056099-0002.wav
umd_691668,umd_691670,audio,scpa-056099-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-056099-0002.wav
umd_691668,umd_691669,audio,scpa-056099-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-056099-0001.wav
umd_691668,umd_691669,audio,scpa-056099-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056099-0001.wav
umd_691671,umd_691673,audio,scpa-056100-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-056100-0002.wav
umd_691671,umd_691673,audio,scpa-056100-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056100-0002.wav
umd_691671,umd_691672,audio,scpa-056100-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056100-0001.wav
umd_691671,umd_691672,audio,scpa-056100-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-056100-0001.wav
umd_691674,umd_691675,audio,scpa-056101-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-056101-0001.wav
umd_691674,umd_691675,audio,scpa-056101-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056101-0001.wav
umd_691674,umd_691676,audio,scpa-056101-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-056101-0002.wav
umd_691674,umd_691676,audio,scpa-056101-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056101-0002.wav
umd_691677,umd_691678,audio,scpa-056102-0001,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056102-0001.wav
umd_691677,umd_691678,audio,scpa-056102-0001,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-056102-0001.wav
umd_691677,umd_691679,audio,scpa-056102-0002,.mp3,todo,DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/scpa-056102-0002.wav
umd_691677,umd_691679,audio,scpa-056102-0002,.mp3,todo,DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/scpa-056102-0002.wav
umd_694067,umd_694068,audio,scpa-049151-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049151-0001.wav
umd_694069,umd_694070,audio,scpa-049152-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049152-0001.wav
umd_694071,umd_694072,audio,scpa-049153-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049153-0001.wav
umd_694073,umd_694074,audio,scpa-049154-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049154-0001.wav
umd_694075,umd_694076,audio,scpa-049155-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049155-0001.wav
umd_694077,umd_694078,audio,scpa-049156-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049156-0001.wav
umd_694079,umd_694080,audio,scpa-049157-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049157-0001.wav
umd_694081,umd_694082,audio,scpa-049158-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049158-0001.wav
umd_694083,umd_694084,audio,scpa-049159-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049159-0001.wav
umd_694085,umd_694086,audio,scpa-049160-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049160-0001.wav
umd_694087,umd_694088,audio,scpa-049161-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049161-0001.wav
umd_694089,umd_694090,audio,scpa-049162-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049162-0001.wav
umd_694091,umd_694092,audio,scpa-049163-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049163-0001.wav
umd_694093,umd_694094,audio,scpa-049164-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049164-0001.wav
umd_694095,umd_694096,audio,scpa-049165-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049165-0001.wav
umd_694097,umd_694098,audio,scpa-049166-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049166-0001.wav
umd_694099,umd_694100,audio,scpa-049167-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049167-0001.wav
umd_694101,umd_694102,audio,scpa-049168-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049168-0001.wav
umd_694103,umd_694104,audio,scpa-049169-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049169-0001.wav
umd_694105,umd_694106,audio,scpa-049170-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049170-0001.wav
umd_694107,umd_694108,audio,scpa-049171-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049171-0001.wav
umd_694109,umd_694110,audio,scpa-049172-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049172-0001.wav
umd_694111,umd_694112,audio,scpa-049173-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049173-0001.wav
umd_694113,umd_694114,audio,scpa-049174-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049174-0001.wav
umd_694115,umd_694116,audio,scpa-049175-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049175-0001.wav
umd_694117,umd_694118,audio,scpa-049176-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049176-0001.wav
umd_694119,umd_694120,audio,scpa-049177-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049177-0001.wav
umd_694119,umd_694121,audio,scpa-049177-0002,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049177-0002.wav
umd_694122,umd_694123,audio,scpa-049217-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049217-0001.wav
umd_694124,umd_694125,audio,scpa-049218-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049218-0001.wav
umd_694126,umd_694127,audio,scpa-049219-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049219-0001.wav
umd_694128,umd_694129,audio,scpa-049220-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049220-0001.wav
umd_694130,umd_694131,audio,scpa-049221-0001,.mp3,todo,DCR_Projects_Archive070 - Date 7292016/DCR Projects/Archive/scpa-049221-0001.wav
umd_694132,umd_694133,audio,bcast-022071-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/bcast/bcast-022071-0001.wav
umd_694134,umd_694135,audio,bcast-022075-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/bcast/bcast-022075-0001.wav
umd_694136,umd_694138,audio,bcast-022480-0002,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/bcast/bcast-022480-0002.wav
umd_694136,umd_694137,audio,bcast-022480-0001,.mp3,todo,DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/bcast/bcast-022480-0001.wav
